date,storename,storeid,qty_notes,score
2015-03-28T06:03:00Z,AUTOMERCADO,AM38,3,0.0943264430388808
2015-03-28T06:03:00Z,AUTOMERCADO,AM5,2,0.282965900376439
2015-03-28T06:03:00Z,AUTOMERCADO,AM7,3,-0.401418572602173
2015-03-28T06:03:00Z,MASXMENOS,MXM12,6,0.520787714825322
2015-03-28T06:03:00Z,MASXMENOS,MXM15,2,-0.00565036293119192
2015-03-28T06:03:00Z,MASXMENOS,MXM18,3,-0.502169866114855
2015-03-28T06:03:00Z,MASXMENOS,MXM21,3,-0.626803211867809
2015-03-28T06:03:00Z,MASXMENOS,MXM24,1,0.45702351629734
2015-03-28T06:03:00Z,MASXMENOS,MXM36,3,0.175871823603908
2015-03-28T06:03:00Z,MASXMENOS,MXM4,3,0.254854520782828
2015-03-28T06:03:00Z,MASXMENOS,MXM46,2,-0.148440428543836
2015-03-28T06:03:00Z,MASXMENOS,MXM9,2,0.211145590990782
2015-03-28T06:03:00Z,MEGASUPER,MEGASUPER13,3,0.305457060225308
2015-03-28T06:03:00Z,MEGASUPER,MEGASUPER2,1,0.430037494748831
2015-03-28T06:03:00Z,MEGASUPER,MEGASUPER50,1,-0.558643662370741
2015-03-28T06:03:00Z,MEGASUPER,MEGASUPER62,2,0.463277644477785
2015-03-28T06:03:00Z,MEGASUPER,MEGASUPER64,3,0.204528932149212
2015-03-28T06:03:00Z,PALI,PALI16,4,0.294601283501834
2015-03-28T06:03:00Z,PALI,PALI32,5,-0.288013269565999
2015-03-28T06:03:00Z,PALI,PALI54,5,-0.132176035642624
2015-03-28T06:03:00Z,PALI,PALI6,3,-0.0676120140900214
2015-03-28T06:03:00Z,VINDI,VINDI11,2,0.114575376734138
2015-03-28T06:03:00Z,VINDI,VINDI40,4,0.0765147272031754
2015-03-28T06:03:00Z,VINDI,VINDI60,1,-0.966598650440574
2015-03-28T06:03:00Z,VINDI,VINDI70,2,-0.153423264622688
2015-03-28T06:03:00Z,VINDI,VINDI8,3,-0.102065606974065
2015-03-28T07:03:00Z,AUTOMERCADO,AM1,2,0.143558102659881
2015-03-28T07:03:00Z,AUTOMERCADO,AM10,1,0.685438288375735
2015-03-28T07:03:00Z,AUTOMERCADO,AM14,1,0.569463820196688
2015-03-28T07:03:00Z,AUTOMERCADO,AM22,1,-0.384193442761898
2015-03-28T07:03:00Z,AUTOMERCADO,AM23,2,0.732534686569124
2015-03-28T07:03:00Z,AUTOMERCADO,AM3,1,0.117151559330523
2015-03-28T07:03:00Z,AUTOMERCADO,AM38,2,-0.648518370464444
2015-03-28T07:03:00Z,AUTOMERCADO,AM7,1,0.532033468596637
2015-03-28T07:03:00Z,MASXMENOS,MXM12,2,-0.290730363689363
2015-03-28T07:03:00Z,MASXMENOS,MXM15,2,0.202721085865051
2015-03-28T07:03:00Z,MASXMENOS,MXM18,3,0.419329096873601
2015-03-28T07:03:00Z,MASXMENOS,MXM24,1,0.414272771216929
2015-03-28T07:03:00Z,MASXMENOS,MXM36,2,0.478012450505048
2015-03-28T07:03:00Z,MASXMENOS,MXM4,1,0.749698170460761
2015-03-28T07:03:00Z,MASXMENOS,MXM46,2,-0.194608727935702
2015-03-28T07:03:00Z,MASXMENOS,MXM9,2,0.044213626999408
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER13,1,0.530080097727478
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER19,1,-0.146130272187293
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER2,3,-0.248107047130664
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER42,1,0.721040682867169
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER50,1,-0.345123510807753
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER62,3,0.203682022790114
2015-03-28T07:03:00Z,MEGASUPER,MEGASUPER64,2,-0.0711297234520316
2015-03-28T07:03:00Z,PALI,PALI16,3,0.181489019654691
2015-03-28T07:03:00Z,PALI,PALI32,2,-0.618052786681801
2015-03-28T07:03:00Z,PALI,PALI54,5,0.332098694331944
2015-03-28T07:03:00Z,PALI,PALI6,1,0.055428815074265
2015-03-28T07:03:00Z,VINDI,VINDI11,1,0.71093538403511
2015-03-28T07:03:00Z,VINDI,VINDI17,2,0.0529213910922408
2015-03-28T07:03:00Z,VINDI,VINDI40,3,0.31080833543092
2015-03-28T07:03:00Z,VINDI,VINDI60,4,0.842578577809036
2015-03-28T07:03:00Z,VINDI,VINDI70,2,0.0627529034391046
2015-03-28T07:03:00Z,VINDI,VINDI8,2,0.287087537813932
2015-03-28T08:03:00Z,AUTOMERCADO,AM1,5,-0.0620660506188869
2015-03-28T08:03:00Z,AUTOMERCADO,AM10,5,0.165919897705317
2015-03-28T08:03:00Z,AUTOMERCADO,AM14,3,0.100888750515878
2015-03-28T08:03:00Z,AUTOMERCADO,AM20,5,-0.399922661297023
2015-03-28T08:03:00Z,AUTOMERCADO,AM22,7,0.114864542548146
2015-03-28T08:03:00Z,AUTOMERCADO,AM23,3,0.383431212355693
2015-03-28T08:03:00Z,AUTOMERCADO,AM3,5,-0.0907289635390043
2015-03-28T08:03:00Z,AUTOMERCADO,AM30,5,0.0457080878317356
2015-03-28T08:03:00Z,AUTOMERCADO,AM38,1,0.97517320048064
2015-03-28T08:03:00Z,AUTOMERCADO,AM5,6,-0.0415089117983977
2015-03-28T08:03:00Z,AUTOMERCADO,AM7,3,0.00683108561982711
2015-03-28T08:03:00Z,MASXMENOS,MXM12,8,0.447238717111759
2015-03-28T08:03:00Z,MASXMENOS,MXM15,2,-0.636632992886007
2015-03-28T08:03:00Z,MASXMENOS,MXM18,6,0.107029884743194
2015-03-28T08:03:00Z,MASXMENOS,MXM21,2,-0.409526816569269
2015-03-28T08:03:00Z,MASXMENOS,MXM24,10,-0.297562967892736
2015-03-28T08:03:00Z,MASXMENOS,MXM36,2,0.375962539575994
2015-03-28T08:03:00Z,MASXMENOS,MXM4,1,-0.231553939171135
2015-03-28T08:03:00Z,MASXMENOS,MXM46,3,0.0326236166680853
2015-03-28T08:03:00Z,MASXMENOS,MXM9,2,-0.649276427924633
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER13,5,0.171511935256422
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER19,6,0.176115535975744
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER2,3,-0.0100893018146356
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER42,4,0.0711989619303495
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER50,4,-0.031891138991341
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER62,4,-0.258838578825817
2015-03-28T08:03:00Z,MEGASUPER,MEGASUPER64,3,0.147569904103875
2015-03-28T08:03:00Z,PALI,PALI16,8,-0.207005052710883
2015-03-28T08:03:00Z,PALI,PALI32,3,0.0435957567145427
2015-03-28T08:03:00Z,PALI,PALI54,2,-0.271919072605669
2015-03-28T08:03:00Z,PALI,PALI6,3,-0.186561508104205
2015-03-28T08:03:00Z,PALI,PALI66,2,0.589645339176059
2015-03-28T08:03:00Z,VINDI,VINDI11,4,0.163799733622
2015-03-28T08:03:00Z,VINDI,VINDI17,2,-0.0695768650621176
2015-03-28T08:03:00Z,VINDI,VINDI40,3,0.229046798932056
2015-03-28T08:03:00Z,VINDI,VINDI60,7,0.0310265170410275
2015-03-28T08:03:00Z,VINDI,VINDI70,1,-0.966313982382417
2015-03-28T08:03:00Z,VINDI,VINDI8,5,-0.12734972666949
2015-03-28T09:03:00Z,AUTOMERCADO,AM1,5,-0.180948309786618
2015-03-28T09:03:00Z,AUTOMERCADO,AM10,3,0.523376781182984
2015-03-28T09:03:00Z,AUTOMERCADO,AM14,1,-0.181590571068227
2015-03-28T09:03:00Z,AUTOMERCADO,AM20,1,0.588152370415628
2015-03-28T09:03:00Z,AUTOMERCADO,AM22,2,0.135811739135534
2015-03-28T09:03:00Z,AUTOMERCADO,AM23,1,0.829267051070929
2015-03-28T09:03:00Z,AUTOMERCADO,AM3,6,-0.102244944622119
2015-03-28T09:03:00Z,AUTOMERCADO,AM30,2,-0.371196483261883
2015-03-28T09:03:00Z,AUTOMERCADO,AM38,2,0.066528451628983
2015-03-28T09:03:00Z,AUTOMERCADO,AM5,1,0.262746931985021
2015-03-28T09:03:00Z,AUTOMERCADO,AM7,3,0.499210441795488
2015-03-28T09:03:00Z,MASXMENOS,MXM12,4,-0.146861472632736
2015-03-28T09:03:00Z,MASXMENOS,MXM15,2,0.530384900048375
2015-03-28T09:03:00Z,MASXMENOS,MXM18,1,0.359913562424481
2015-03-28T09:03:00Z,MASXMENOS,MXM21,1,-0.973444286733866
2015-03-28T09:03:00Z,MASXMENOS,MXM36,4,0.103342568734661
2015-03-28T09:03:00Z,MASXMENOS,MXM4,4,0.324237930122763
2015-03-28T09:03:00Z,MASXMENOS,MXM46,2,-0.149618135765195
2015-03-28T09:03:00Z,MASXMENOS,MXM9,1,-0.591601076535881
2015-03-28T09:03:00Z,MEGASUPER,MEGASUPER42,2,-0.677441895008087
2015-03-28T09:03:00Z,MEGASUPER,MEGASUPER62,3,-0.137209451446931
2015-03-28T09:03:00Z,MEGASUPER,MEGASUPER64,3,-0.478035293209056
2015-03-28T09:03:00Z,PALI,PALI16,2,-0.37126335920766
2015-03-28T09:03:00Z,PALI,PALI32,1,0.458580097183585
2015-03-28T09:03:00Z,PALI,PALI54,1,0.0207621930167079
2015-03-28T09:03:00Z,PALI,PALI6,2,0.737840557470918
2015-03-28T09:03:00Z,PALI,PALI66,2,0.295877534896135
2015-03-28T09:03:00Z,VINDI,VINDI11,3,-0.148554453626275
2015-03-28T09:03:00Z,VINDI,VINDI17,3,-0.0909397934253017
2015-03-28T09:03:00Z,VINDI,VINDI60,1,-0.309462616220117
2015-03-28T09:03:00Z,VINDI,VINDI70,1,0.919078546576202
2015-03-28T09:03:00Z,VINDI,VINDI8,1,0.17099146079272
2015-03-28T10:03:00Z,AUTOMERCADO,AM1,4,-0.215603048214689
2015-03-28T10:03:00Z,AUTOMERCADO,AM10,6,0.236392767013361
2015-03-28T10:03:00Z,AUTOMERCADO,AM14,5,0.0852335711941123
2015-03-28T10:03:00Z,AUTOMERCADO,AM20,1,-0.393981934525073
2015-03-28T10:03:00Z,AUTOMERCADO,AM22,5,0.0879942171275616
2015-03-28T10:03:00Z,AUTOMERCADO,AM23,4,-0.0539493535179645
2015-03-28T10:03:00Z,AUTOMERCADO,AM3,4,-0.0888681276701391
2015-03-28T10:03:00Z,AUTOMERCADO,AM30,1,-0.927568305283785
2015-03-28T10:03:00Z,AUTOMERCADO,AM38,3,-0.191362590529025
2015-03-28T10:03:00Z,AUTOMERCADO,AM5,6,0.107093491901954
2015-03-28T10:03:00Z,AUTOMERCADO,AM7,4,0.176763345953077
2015-03-28T10:03:00Z,MASXMENOS,MXM12,3,0.518408669469257
2015-03-28T10:03:00Z,MASXMENOS,MXM15,5,-0.100809419341385
2015-03-28T10:03:00Z,MASXMENOS,MXM18,2,0.692698203958571
2015-03-28T10:03:00Z,MASXMENOS,MXM21,6,0.325818460900337
2015-03-28T10:03:00Z,MASXMENOS,MXM24,2,-0.281530839391053
2015-03-28T10:03:00Z,MASXMENOS,MXM36,2,0.224138879217207
2015-03-28T10:03:00Z,MASXMENOS,MXM4,2,0.476565982215106
2015-03-28T10:03:00Z,MASXMENOS,MXM46,2,-0.794791330583394
2015-03-28T10:03:00Z,MASXMENOS,MXM9,4,-0.210115439724177
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER13,3,-0.0789053371797005
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER19,7,-0.340290422152196
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER2,4,0.200019025010988
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER42,4,0.0179148286115378
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER50,2,-0.242757246363908
2015-03-28T10:03:00Z,MEGASUPER,MEGASUPER64,4,-0.36975500639528
2015-03-28T10:03:00Z,PALI,PALI16,3,-0.143809808728596
2015-03-28T10:03:00Z,PALI,PALI54,2,-0.0700948699377477
2015-03-28T10:03:00Z,PALI,PALI66,5,-0.148708550073206
2015-03-28T10:03:00Z,VINDI,VINDI11,4,0.058170790784061
2015-03-28T10:03:00Z,VINDI,VINDI17,2,0.030212786514312
2015-03-28T10:03:00Z,VINDI,VINDI40,2,-0.200721784960479
2015-03-28T10:03:00Z,VINDI,VINDI60,4,-0.114906552480534
2015-03-28T10:03:00Z,VINDI,VINDI70,7,-0.0784267676728112
2015-03-28T10:03:00Z,VINDI,VINDI8,4,0.431222988292575
2015-03-28T11:03:00Z,AUTOMERCADO,AM22,1,0.739832096733153
2015-03-28T11:03:00Z,AUTOMERCADO,AM5,1,-0.137856564484537
2015-03-28T11:03:00Z,AUTOMERCADO,AM7,1,-0.63219606038183
2015-03-28T11:03:00Z,MASXMENOS,MXM18,2,-0.0212789163924754
2015-03-28T11:03:00Z,MASXMENOS,MXM36,1,0.549624010920525
2015-03-28T11:03:00Z,MASXMENOS,MXM4,1,-0.630344810895622
2015-03-28T11:03:00Z,MASXMENOS,MXM46,1,-0.759612652473152
2015-03-28T11:03:00Z,MASXMENOS,MXM9,1,0.0304994052276015
2015-03-28T11:03:00Z,MEGASUPER,MEGASUPER50,2,0.194624564610422
2015-03-28T11:03:00Z,MEGASUPER,MEGASUPER64,1,-0.708199704997241
2015-03-28T11:03:00Z,PALI,PALI32,2,0.205498444382101
2015-03-28T11:03:00Z,PALI,PALI6,1,-0.427139298059046
2015-03-28T11:03:00Z,VINDI,VINDI17,1,0.438795532099903
2015-03-28T11:03:00Z,VINDI,VINDI60,1,-0.83449119143188
2015-03-28T12:03:00Z,AUTOMERCADO,AM1,2,-0.547038500662893
2015-03-28T12:03:00Z,AUTOMERCADO,AM10,2,0.290012483019382
2015-03-28T12:03:00Z,AUTOMERCADO,AM14,1,-0.992032808251679
2015-03-28T12:03:00Z,AUTOMERCADO,AM20,1,-0.478442727588117
2015-03-28T12:03:00Z,AUTOMERCADO,AM22,2,-0.0797277945093811
2015-03-28T12:03:00Z,AUTOMERCADO,AM23,1,0.1787352822721
2015-03-28T12:03:00Z,AUTOMERCADO,AM3,1,-0.3408232498914
2015-03-28T12:03:00Z,AUTOMERCADO,AM30,1,-0.786900001578033
2015-03-28T12:03:00Z,AUTOMERCADO,AM38,1,-0.506005494855344
2015-03-28T12:03:00Z,AUTOMERCADO,AM5,1,-0.976777052506804
2015-03-28T12:03:00Z,AUTOMERCADO,AM7,1,-0.542882705107331
2015-03-28T12:03:00Z,MASXMENOS,MXM15,1,-0.935751831158996
2015-03-28T12:03:00Z,MASXMENOS,MXM18,1,0.347933273762465
2015-03-28T12:03:00Z,MASXMENOS,MXM21,3,-0.576503365611037
2015-03-28T12:03:00Z,MASXMENOS,MXM36,1,-0.898132728412747
2015-03-28T12:03:00Z,MASXMENOS,MXM4,1,0.791024125181139
2015-03-28T12:03:00Z,MASXMENOS,MXM46,2,-0.468791895546019
2015-03-28T12:03:00Z,MEGASUPER,MEGASUPER19,2,-0.17390896147117
2015-03-28T12:03:00Z,MEGASUPER,MEGASUPER42,1,-0.703697918914258
2015-03-28T12:03:00Z,MEGASUPER,MEGASUPER50,2,-0.279200075659901
2015-03-28T12:03:00Z,MEGASUPER,MEGASUPER62,2,-0.556898768991232
2015-03-28T12:03:00Z,MEGASUPER,MEGASUPER64,3,0.123889778740704
2015-03-28T12:03:00Z,PALI,PALI32,3,0.122443154454231
2015-03-28T12:03:00Z,PALI,PALI54,3,-0.0425667424375812
2015-03-28T12:03:00Z,PALI,PALI6,1,0.461808734573424
2015-03-28T12:03:00Z,PALI,PALI66,2,-0.6855632616207
2015-03-28T12:03:00Z,VINDI,VINDI11,1,-0.279461728408933
2015-03-28T12:03:00Z,VINDI,VINDI17,1,-0.962380897253752
2015-03-28T12:03:00Z,VINDI,VINDI60,1,-0.0255162585526705
2015-03-28T12:03:00Z,VINDI,VINDI70,2,-0.405299588572234
2015-03-28T12:03:00Z,VINDI,VINDI8,2,0.258160433731973
2015-03-29T01:03:00Z,AUTOMERCADO,AM1,3,0.297197080527743
2015-03-29T01:03:00Z,AUTOMERCADO,AM10,4,-0.283718818565831
2015-03-29T01:03:00Z,AUTOMERCADO,AM20,3,0.0441367380941908
2015-03-29T01:03:00Z,AUTOMERCADO,AM22,2,0.195200743619353
2015-03-29T01:03:00Z,AUTOMERCADO,AM23,1,-0.118602084927261
2015-03-29T01:03:00Z,AUTOMERCADO,AM3,1,-0.789475789293647
2015-03-29T01:03:00Z,AUTOMERCADO,AM30,2,-0.362095518968999
2015-03-29T01:03:00Z,AUTOMERCADO,AM38,2,-0.0771640362218022
2015-03-29T01:03:00Z,AUTOMERCADO,AM5,4,0.115519903600216
2015-03-29T01:03:00Z,MASXMENOS,MXM12,2,-0.908203993458301
2015-03-29T01:03:00Z,MASXMENOS,MXM15,5,-0.0442396715283394
2015-03-29T01:03:00Z,MASXMENOS,MXM18,4,0.148606657981873
2015-03-29T01:03:00Z,MASXMENOS,MXM21,1,-0.612702826969326
2015-03-29T01:03:00Z,MASXMENOS,MXM24,2,0.516668414697051
2015-03-29T01:03:00Z,MASXMENOS,MXM36,2,0.33168718079105
2015-03-29T01:03:00Z,MASXMENOS,MXM4,3,-0.785583299274246
2015-03-29T01:03:00Z,MASXMENOS,MXM46,3,0.00476284914960464
2015-03-29T01:03:00Z,MASXMENOS,MXM9,3,-0.215238666782777
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER13,3,0.188861725231012
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER19,6,0.169168122267971
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER2,4,0.264174133073539
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER50,3,-0.715222779350976
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER62,2,-0.442517616786063
2015-03-29T01:03:00Z,MEGASUPER,MEGASUPER64,1,-0.880765033885837
2015-03-29T01:03:00Z,PALI,PALI16,1,0.948424125090241
2015-03-29T01:03:00Z,PALI,PALI32,1,-0.4118328737095
2015-03-29T01:03:00Z,PALI,PALI54,2,0.748903376981616
2015-03-29T01:03:00Z,PALI,PALI6,1,-0.670928467996418
2015-03-29T01:03:00Z,PALI,PALI66,2,0.237149487715214
2015-03-29T01:03:00Z,VINDI,VINDI11,1,-0.579657188616693
2015-03-29T01:03:00Z,VINDI,VINDI17,3,-0.225815526209772
2015-03-29T01:03:00Z,VINDI,VINDI60,3,0.363463541182379
2015-03-29T01:03:00Z,VINDI,VINDI70,1,-0.262546241283417
2015-03-29T01:03:00Z,VINDI,VINDI8,4,0.157314446754754
2015-03-29T02:03:00Z,AUTOMERCADO,AM1,1,0.950542477890849
2015-03-29T02:03:00Z,AUTOMERCADO,AM10,5,-0.193468620069325
2015-03-29T02:03:00Z,AUTOMERCADO,AM20,5,-0.00131004471331835
2015-03-29T02:03:00Z,AUTOMERCADO,AM22,3,0.0571119682863355
2015-03-29T02:03:00Z,AUTOMERCADO,AM3,6,0.0789370184453825
2015-03-29T02:03:00Z,AUTOMERCADO,AM30,1,-0.554468018934131
2015-03-29T02:03:00Z,AUTOMERCADO,AM38,5,-0.134630697220564
2015-03-29T02:03:00Z,AUTOMERCADO,AM5,2,-0.174826946575195
2015-03-29T02:03:00Z,AUTOMERCADO,AM7,4,-0.16106434375979
2015-03-29T02:03:00Z,MASXMENOS,MXM12,4,0.349239702802151
2015-03-29T02:03:00Z,MASXMENOS,MXM15,2,-0.0478158579207957
2015-03-29T02:03:00Z,MASXMENOS,MXM21,4,0.104244166053832
2015-03-29T02:03:00Z,MASXMENOS,MXM24,4,-0.279409263981506
2015-03-29T02:03:00Z,MASXMENOS,MXM36,2,-0.704879194498062
2015-03-29T02:03:00Z,MASXMENOS,MXM4,2,0.168296879157424
2015-03-29T02:03:00Z,MASXMENOS,MXM46,1,-0.210894874297082
2015-03-29T02:03:00Z,MASXMENOS,MXM9,4,-0.0342366429977119
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER13,1,-0.133572022430599
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER19,7,-0.355781990103424
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER2,1,-0.915742849931121
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER42,3,0.0855370055263241
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER50,4,0.170501060085371
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER62,1,0.993489263579249
2015-03-29T02:03:00Z,MEGASUPER,MEGASUPER64,4,-0.301681193523109
2015-03-29T02:03:00Z,PALI,PALI32,6,0.0867779436521232
2015-03-29T02:03:00Z,PALI,PALI54,2,0.146728726569563
2015-03-29T02:03:00Z,PALI,PALI6,2,0.507252438925207
2015-03-29T02:03:00Z,PALI,PALI66,2,0.48492073174566
2015-03-29T02:03:00Z,VINDI,VINDI11,2,-0.20900593791157
2015-03-29T02:03:00Z,VINDI,VINDI17,2,0.487658788450062
2015-03-29T02:03:00Z,VINDI,VINDI40,5,0.240059629268944
2015-03-29T02:03:00Z,VINDI,VINDI60,2,0.178641601465642
2015-03-29T02:03:00Z,VINDI,VINDI70,4,0.259849393973127
2015-03-29T02:03:00Z,VINDI,VINDI8,1,0.249013897962868
2015-03-29T03:03:00Z,AUTOMERCADO,AM1,2,-0.353869712445885
2015-03-29T03:03:00Z,AUTOMERCADO,AM14,4,-0.227997706271708
2015-03-29T03:03:00Z,AUTOMERCADO,AM3,1,-0.374376583844423
2015-03-29T03:03:00Z,AUTOMERCADO,AM30,1,0.76176727283746
2015-03-29T03:03:00Z,AUTOMERCADO,AM38,3,0.528261575537423
2015-03-29T03:03:00Z,AUTOMERCADO,AM7,3,-0.0482686590403318
2015-03-29T03:03:00Z,MASXMENOS,MXM12,1,0.674352183006704
2015-03-29T03:03:00Z,MASXMENOS,MXM18,1,0.596835667267442
2015-03-29T03:03:00Z,MASXMENOS,MXM21,2,0.621597501914948
2015-03-29T03:03:00Z,MASXMENOS,MXM36,2,0.879338300321251
2015-03-29T03:03:00Z,MASXMENOS,MXM4,1,0.0478140013292432
2015-03-29T03:03:00Z,MASXMENOS,MXM46,2,0.327851335518062
2015-03-29T03:03:00Z,MEGASUPER,MEGASUPER13,1,0.802799735218287
2015-03-29T03:03:00Z,MEGASUPER,MEGASUPER42,1,0.024479391053319
2015-03-29T03:03:00Z,MEGASUPER,MEGASUPER50,3,-0.296359971165657
2015-03-29T03:03:00Z,MEGASUPER,MEGASUPER62,1,0.0380753632634878
2015-03-29T03:03:00Z,MEGASUPER,MEGASUPER64,1,0.0474195880815387
2015-03-29T03:03:00Z,PALI,PALI16,1,0.763420698232949
2015-03-29T03:03:00Z,PALI,PALI32,1,0.901728613302112
2015-03-29T03:03:00Z,PALI,PALI54,1,-0.714637671597302
2015-03-29T03:03:00Z,PALI,PALI6,1,-0.859585709869862
2015-03-29T03:03:00Z,PALI,PALI66,2,-0.228914170060307
2015-03-29T03:03:00Z,VINDI,VINDI17,1,0.0624383371323347
2015-03-29T03:03:00Z,VINDI,VINDI40,1,0.204972996376455
2015-03-29T03:03:00Z,VINDI,VINDI60,2,-0.455941399559379
2015-03-29T03:03:00Z,VINDI,VINDI70,2,0.216800997499377
2015-03-29T04:03:00Z,AUTOMERCADO,AM1,2,0.0954648982733488
2015-03-29T04:03:00Z,AUTOMERCADO,AM10,6,-0.213157180851946
2015-03-29T04:03:00Z,AUTOMERCADO,AM14,1,-0.754008165560663
2015-03-29T04:03:00Z,AUTOMERCADO,AM20,4,-0.195220109308138
2015-03-29T04:03:00Z,AUTOMERCADO,AM22,7,-0.0973192023645554
2015-03-29T04:03:00Z,AUTOMERCADO,AM23,6,0.198662992877265
2015-03-29T04:03:00Z,AUTOMERCADO,AM3,3,-0.53413886235406
2015-03-29T04:03:00Z,AUTOMERCADO,AM30,3,-0.206420689510802
2015-03-29T04:03:00Z,AUTOMERCADO,AM38,2,0.68491901177913
2015-03-29T04:03:00Z,AUTOMERCADO,AM5,4,-0.350473270518705
2015-03-29T04:03:00Z,AUTOMERCADO,AM7,5,-0.258530082926154
2015-03-29T04:03:00Z,MASXMENOS,MXM12,1,0.860910567454994
2015-03-29T04:03:00Z,MASXMENOS,MXM15,5,0.107234419323504
2015-03-29T04:03:00Z,MASXMENOS,MXM18,4,0.189682887867093
2015-03-29T04:03:00Z,MASXMENOS,MXM21,3,0.043183789588511
2015-03-29T04:03:00Z,MASXMENOS,MXM24,4,0.0972080701030791
2015-03-29T04:03:00Z,MASXMENOS,MXM36,2,-0.34024542896077
2015-03-29T04:03:00Z,MASXMENOS,MXM4,2,-0.378971036057919
2015-03-29T04:03:00Z,MASXMENOS,MXM46,5,-0.550813880935311
2015-03-29T04:03:00Z,MASXMENOS,MXM9,4,0.334334273822606
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER13,4,0.00627793185412884
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER19,3,-0.0161386663094163
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER2,4,-0.144988245563582
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER42,3,-0.154539980615179
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER50,5,-0.0200176868587732
2015-03-29T04:03:00Z,MEGASUPER,MEGASUPER64,3,-0.7429658183828
2015-03-29T04:03:00Z,PALI,PALI16,5,-0.154846236109734
2015-03-29T04:03:00Z,PALI,PALI32,3,-0.0903513748198748
2015-03-29T04:03:00Z,PALI,PALI54,3,-0.138858027756214
2015-03-29T04:03:00Z,PALI,PALI6,4,0.234878567047417
2015-03-29T04:03:00Z,PALI,PALI66,5,0.266612306982279
2015-03-29T04:03:00Z,VINDI,VINDI17,3,-0.290841193248828
2015-03-29T04:03:00Z,VINDI,VINDI40,2,0.220899466890842
2015-03-29T04:03:00Z,VINDI,VINDI60,1,-0.767896976321936
2015-03-29T04:03:00Z,VINDI,VINDI70,2,-0.0981928594410419
2015-03-29T04:03:00Z,VINDI,VINDI8,2,-0.211475131567568
2015-03-29T05:03:00Z,AUTOMERCADO,AM1,3,0.0582425973067681
2015-03-29T05:03:00Z,AUTOMERCADO,AM10,2,-0.719365102238953
2015-03-29T05:03:00Z,AUTOMERCADO,AM14,2,-0.570385750383139
2015-03-29T05:03:00Z,AUTOMERCADO,AM20,1,-0.536836591549218
2015-03-29T05:03:00Z,AUTOMERCADO,AM22,5,-0.270382107794285
2015-03-29T05:03:00Z,AUTOMERCADO,AM3,3,-0.0320662610853712
2015-03-29T05:03:00Z,AUTOMERCADO,AM30,5,-0.196397951245308
2015-03-29T05:03:00Z,AUTOMERCADO,AM38,1,0.00672151148319244
2015-03-29T05:03:00Z,AUTOMERCADO,AM5,3,-0.173705114362141
2015-03-29T05:03:00Z,MASXMENOS,MXM12,2,0.795988033059984
2015-03-29T05:03:00Z,MASXMENOS,MXM18,1,-0.333502441644669
2015-03-29T05:03:00Z,MASXMENOS,MXM21,1,0.977336773648858
2015-03-29T05:03:00Z,MASXMENOS,MXM24,3,-0.237439510102073
2015-03-29T05:03:00Z,MASXMENOS,MXM36,6,-0.0744313599231343
2015-03-29T05:03:00Z,MASXMENOS,MXM4,1,0.873907083645463
2015-03-29T05:03:00Z,MASXMENOS,MXM9,1,-0.738306150771677
2015-03-29T05:03:00Z,MEGASUPER,MEGASUPER13,4,-0.312050390988588
2015-03-29T05:03:00Z,MEGASUPER,MEGASUPER19,1,-0.839073175564408
2015-03-29T05:03:00Z,MEGASUPER,MEGASUPER2,3,0.0950507059072455
2015-03-29T05:03:00Z,MEGASUPER,MEGASUPER50,4,-0.0168377747759223
